Latitude,Longitude,Title,Description
46.5086718,6.5613377,"<a href='http://ebird.org/ebird/hotspot/L3289597' target='_blank'>Débarcadère</a> (CH-VD)","Mute Swan, Gadwall, Mallard, Red-crested Pochard, Common Pochard, Common Goldeneye, Common Merganser, Black-throated Diver, Great Northern Diver, Little Grebe, Great Crested Grebe, Great Cormorant, Black Kite, Common Buzzard, Eurasian Coot, Black-headed Gull, Mew Gull, Common Gull, Yellow-legged Gull, Common Tern, Common Wood-Pigeon, Great Spotted Woodpecker, Common Magpie, Carrion Crow, Barn Swallow, Common House-Martin, swallow sp., Blue Tit, Great Tit, Blackbird, Starling, White/Pied Wagtail, Greenfinch, Goldfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21327768' target='_blank'>Checklist S21327768</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21821365' target='_blank'>Checklist S21821365</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23143046' target='_blank'>Checklist S23143046</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23223612' target='_blank'>Checklist S23223612</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23422589' target='_blank'>Checklist S23422589</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23454196' target='_blank'>Checklist S23454196</a>"
46.5171333,6.5867543,"<a href='http://ebird.org/ebird/hotspot/L3612717' target='_blank'>Embouchure de la Chamberonne</a> (CH-VD)","Swan x Greylag Goose (Domestic type) (hybrid), Barnacle Goose, Mute Swan, Mandarin Duck, Mallard, Red-crested Pochard, Common Merganser, Grey Heron, Black Kite, Common Sandpiper, Yellow-legged Gull, Black Tern, Common Tern, Common Wood-Pigeon, Common Swift, Eurasian Green Woodpecker, Eurasian Jay, Carrion Crow, Common Raven, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Common Chiffchaff, Blackbird, Starling, Chaffinch, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23223407' target='_blank'>Checklist S23223407</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23269554' target='_blank'>Checklist S23269554</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23518791' target='_blank'>Checklist S23518791</a>"
46.8076934,6.7416868,"<a href='http://ebird.org/ebird/hotspot/L3285614' target='_blank'>Embouchure de la Menthue</a> (CH-VD)","Mute Swan, Gadwall, Mallard, Common Merganser, Great Crested Grebe, Eurasian Coot, Common Kingfisher, Long-tailed Tit, Eurasian Nuthatch, Eurasian Treecreeper, White/Pied Wagtail - <a href='http://ebird.org/ebird/view/checklist?subID=S21302073' target='_blank'>Checklist S21302073</a>"
46.79819,6.63319,"<a href='http://ebird.org/ebird/hotspot/L3699971' target='_blank'>Etang de la STEP des Tuileries</a> (CH-VD)","Mallard, Red-crested Pochard, Little Bittern, Black Kite, Eurasian Coot, Common Wood-Pigeon, Common Swift, Great Spotted Woodpecker, Eurasian Golden Oriole, Carrion Crow, Blue Tit, Great Tit, Eurasian Reed-Warbler, Robin, Black Redstart, Blackbird, Starling, Chaffinch, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23796238' target='_blank'>Checklist S23796238</a>"
46.9814821,7.0422792,"<a href='http://ebird.org/ebird/hotspot/L2632360' target='_blank'>Fanel Nature Reserve</a> (CH-BE)","Greylag Goose, Mute Swan, Egyptian Goose, Ruddy Shelduck, Gadwall, Eurasian Wigeon, Mallard, Northern Shoveler, Northern Pintail, Garganey, Eurasian/American Green-winged Teal, Eurasian Teal, Red-crested Pochard, Common Pochard, Tufted Duck, Common Merganser, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Black-crowned Night-Heron, heron sp., Eurasian Marsh-Harrier, Red Kite, Black Kite, Common Buzzard, Water Rail, Eurasian Coot, Northern Lapwing, Common Greenshank, Common Redshank, Eurasian Curlew, Black-headed Gull, Yellow-legged Gull, Common Tern, tern sp., Feral Pigeon, Common Wood-Pigeon, Common Swift, Great Spotted Woodpecker, Eurasian Jay, Rook, Carrion Crow, Bearded Tit, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Long-tailed Tit, Short-toed Treecreeper, Willow Warbler, Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Spotted Flycatcher, Robin, Blackbird, Fieldfare, Song Thrush, Mistle Thrush, Turdus sp., Starling, Western Yellow Wagtail, Grey Wagtail, White/Pied Wagtail, Meadow Pipit, Yellowhammer, Reed Bunting, Chaffinch, Greenfinch, Goldfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20278401' target='_blank'>Checklist S20278401</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22659002' target='_blank'>Checklist S22659002</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24239853' target='_blank'>Checklist S24239853</a>"
47.3281194,8.3685243,"<a href='http://ebird.org/ebird/hotspot/L1008398' target='_blank'>Flachsee</a> (CH-AG)","Greylag Goose, Mute Swan, Gadwall, Mallard, Northern Shoveler, Garganey, Eurasian Teal, Tufted Duck, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Great Egret, Little Egret, Red Kite, Black Kite, Common Buzzard, Water Rail, Common Moorhen, Eurasian Coot, Northern Lapwing, Little Ringed Plover, Common Greenshank, Black-tailed Godwit, Ruff, Common Snipe, Black-headed Gull, Yellow-legged Gull, Lesser Black-backed Gull, Common Wood-Pigeon, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Magpie, Carrion Crow, Barn Swallow, Willow Tit, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Common Chiffchaff, Eurasian Blackcap, Robin, Blackbird, Fieldfare, Starling, White/Pied Wagtail, Reed Bunting, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S22802574' target='_blank'>Checklist S22802574</a>"
47.2070603,8.7890625,"<a href='http://ebird.org/ebird/hotspot/L2607836' target='_blank'>Frauwinkel</a> (CH-SZ)","Greylag Goose, Mallard, Common Pochard, Tufted Duck, Great Crested Grebe, White Stork, Great Cormorant, Grey Heron, Common Buzzard, Black-headed Gull, Starling - <a href='http://ebird.org/ebird/view/checklist?subID=S19611085' target='_blank'>Checklist S19611085</a>"
46.3976056,7.6147592,"<a href='http://ebird.org/ebird/hotspot/L3676500' target='_blank'>Gemmipass</a> (CH-VS)","Golden Eagle, Alpine Chough, Whinchat, Wheatear - <a href='http://ebird.org/ebird/view/checklist?subID=S23657628' target='_blank'>Checklist S23657628</a>"
46.2367338,6.1080122,"<a href='http://ebird.org/ebird/hotspot/L3563938' target='_blank'>Geneva Airport</a> (CH-GE)","Rook - <a href='http://ebird.org/ebird/view/checklist?subID=S22863373' target='_blank'>Checklist S22863373</a>"
46.2102417,6.1546,"<a href='http://ebird.org/ebird/hotspot/L926699' target='_blank'>Geneva waterfront</a> (CH-GE)","Fulvous Whistling-Duck, Greylag Goose (Domestic type), Mute Swan, Mallard, Red-crested Pochard, Common Pochard, Tufted Duck, Common Merganser, Red-breasted Merganser, Little Grebe, Great Crested Grebe, Common Moorhen, Eurasian Coot, Black-headed Gull, Mew Gull, Common Wood-Pigeon, Carrion Crow, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21393605' target='_blank'>Checklist S21393605</a>"
