Latitude,Longitude,Title,Description
42.23897,8.84151,"<a href='http://ebird.org/ebird/hotspot/L3807501' target='_blank'>Cristinacce</a> (FR-H)","Grey Wagtail - <a href='http://ebird.org/ebird/view/checklist?subID=S24352871' target='_blank'>Checklist S24352871</a>"
42.0872038,9.4130945,"D343 -- Californian Quail Trail (FR-H)","Red-legged Partridge, Common Kestrel, Hooded Crow, Starling, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24612981' target='_blank'>Checklist S24612981</a>"
42.1247739,8.6253405,"D81 (FR-H)","Eurasian Crag-Martin - <a href='http://ebird.org/ebird/view/checklist?subID=S24440315' target='_blank'>Checklist S24440315</a>"
42.86601,9.3439,"<a href='http://ebird.org/ebird/hotspot/L3802177' target='_blank'>Delta du Canari</a> (FR-H)","Osprey, Common Buzzard, Eurasian Collared-Dove, Eurasian Blackcap, Blackbird, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24325375' target='_blank'>Checklist S24325375</a>"
41.9048115,8.7983268,"<a href='http://ebird.org/ebird/hotspot/L3836688' target='_blank'>Delta du Gravona et du Prunelli</a> (FR-H)","Mallard, European Shag, Red Kite, Common Moorhen, Little Stint, Yellow-legged Gull, Eurasian Collared-Dove, Common Kingfisher, European Bee-eater, Great Spotted Woodpecker, Common Kestrel, Red-backed Shrike, Hooded Crow, Barn Swallow, Common House-Martin, Cetti's Warbler, Eurasian Reed-Warbler, Fan-tailed Warbler, Eurasian Blackcap, Sardinian Warbler, Spectacled Warbler, Spotted Flycatcher, Stonechat, Spotless Starling, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24535517' target='_blank'>Checklist S24535517</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24535555' target='_blank'>Checklist S24535555</a>"
42.1509007,8.7503314,"<a href='http://ebird.org/ebird/hotspot/L2154006' target='_blank'>Décharge de Vico</a> (FR-H)","Red Kite, Yellow-legged Gull, Hooded Crow, Common Raven, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24352863' target='_blank'>Checklist S24352863</a>"
42.6589019,9.0592039,"<a href='http://ebird.org/ebird/hotspot/L3223102' target='_blank'>Embouchure de l'Ostriconi</a> (FR-H)","Red-legged Partridge, Red Kite, Common Buzzard, Rock Dove, Common Wood-Pigeon, Eurasian Collared-Dove, Pallid Swift, Eurasian Hoopoe, European Bee-eater, Great Spotted Woodpecker, Eurasian Jay, Hooded Crow, Blue Tit, Great Tit, Cetti's Warbler, Eurasian Blackcap, Sardinian Warbler, Dartford Warbler, Spotted Flycatcher, Blue Rock-Thrush, Stonechat, Blackbird, Spotless Starling, Corn Bunting, Goldfinch, Corsican Finch - <a href='http://ebird.org/ebird/view/checklist?subID=S24326142' target='_blank'>Checklist S24326142</a>"
42.0779351,8.7202048,"<a href='http://ebird.org/ebird/hotspot/L2089885' target='_blank'>Embouchure du Liamone</a> (FR-H)","Little Grebe, European Shag, Grey Heron, Eurasian Marsh-Harrier, Eurasian Sparrowhawk, Red Kite, Common Buzzard, Common Moorhen, Little Ringed Plover, Common Sandpiper, Audouin's Gull, Yellow-legged Gull, Rock Dove, Feral Pigeon, Eurasian Collared-Dove, Common Kingfisher, Common Kestrel, Red-backed Shrike, Eurasian Jay, Hooded Crow, Common Raven, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Long-tailed Tit, Cetti's Warbler, Eurasian Reed-Warbler, Fan-tailed Warbler, Eurasian Blackcap, Sardinian Warbler, Spotted Flycatcher, Blackbird, Spotless Starling, Greenfinch, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24343529' target='_blank'>Checklist S24343529</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24343535' target='_blank'>Checklist S24343535</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24440193' target='_blank'>Checklist S24440193</a>"
42.1031579,9.5477843,"<a href='http://ebird.org/ebird/hotspot/L3847800' target='_blank'>Embouchure du Tagnone</a> (FR-H)","Eurasian Spoonbill, Eurasian Sparrowhawk, Yellow-legged Gull, Eurasian Collared-Dove, Common Kingfisher, Great Spotted Woodpecker, Eurasian Jay, Hooded Crow, Blue Tit, Great Tit, Cetti's Warbler, Eurasian Blackcap, Sardinian Warbler, Robin, Starling, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24612979' target='_blank'>Checklist S24612979</a>"
41.5277,9.27064,"Etang de Santa Giula (FR-H)","Little Grebe, Little Egret, Cattle Egret, heron sp., Common Sandpiper, Little Stint, Mediterranean Gull, Yellow-legged Gull, Eurasian Collared-Dove, Great Spotted Woodpecker, Hooded Crow, Barn Swallow, Common House-Martin, Great Tit, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24612938' target='_blank'>Checklist S24612938</a>"
