L2180862,FR,FR-C,,45.2578512,3.1335068,Auriac-l'Église--La Bastide
L2189051,FR,FR-C,,45.2462007,3.0853075,Auriac-l'Église--Serres
L1663676,FR,FR-U,,44.2262755,6.9298105,Auron
L966777,FR,FR-V,,45.2277798,6.7418209,Aussois
L2104651,FR,FR-C,,44.8577397,2.9390144,Auzolles
L966778,FR,FR-U,,43.9329342,4.8206484,Avignon--Avenue de la Trillade
L1153319,FR,FR-T,,46.3726204,-0.020771,Avon--Le Pié Morin
L1134990,FR,FR-N,,43.006891,-0.0801498,Ayros-Arbouix--Butte de Tilhos
L2716501,FR,FR-T,,46.1286383,-1.1440372,Aytré--Fief de Roux
L3260641,FR,FR-L,,46.3324482,1.0629478,Azat-le-Ris--Les Gacheres
L3217215,FR,FR-F,,46.8518301,1.0696167,Azay-le-Ferron (ville)
L968075,FR,FR-U,,44.1804035,4.9239725,Aérodrome d'Orange Plan de Dieu [LF8451]
L3589372,FR,FR-L,,46.1765434,1.9525731,Aérodrome de Guéret - Saint-Laurent [XGT]
L969252,FR,FR-K,,43.1743794,2.7405095,Aérodrome de Lézignan-Corbières [LFMZ]
L2774623,FR,FR-U,,43.7429487,5.7802463,Aérodrome de Vinon
L3095863,FR,FR-V,,45.7238205,5.0886011,Aéroport Lyon Saint-Éxupéry [LYS]
L1115968,FR,FR-B,,44.8300348,-0.7016015,Aéroport de Bordeaux-Mérignac [BOD]
L3215295,FR,FR-L,,45.8611994,1.1805153,Aéroport de Limoges-Bellegarde
L1076711,FR,FR-J,,49.0098109,2.5477982,Aéroport de Paris-Charles-de-Gaulle [CDG]
L1120379,FR,FR-Q,,49.5338,0.0882,Aéroport du Havre - Octeville [LEH]
L3653503,FR,FR-S,,49.5888293,3.0822158,Baboeuf
L3171047,FR,FR-K,,42.4866807,2.1264768,Bac de Dalt
L967327,FR,FR-K,,43.1308062,2.9867363,Bages
L1106656,FR,FR-N,,43.0676102,0.1501876,Bagnères-de-Bigorre
L966775,FR,FR-E,,48.0003753,-4.4993305,Baie d'Audierne
L3204992,FR,FR-S,,50.3638607,1.5808296,Baie d'Authie Sud
L962030,FR,FR-B,,43.3653285,-1.7750001,Baie de Chingoudy (Txingudiko Badia / Bahía de Chingudi)
L3221659,FR,FR-E,,48.1020304,-4.3121767,Baie de Douarnenez
L3217931,FR,FR-E,,48.6375467,-4.3059969,Baie de Goulven
L1663604,FR,FR-U,,43.9813673,7.1277106,Bairols
L967328,FR,FR-K,,42.4828665,3.1288183,Banyuls-sur-Mer
L962348,FR,FR-K,,43.3352967,1.8199003,Baraigne--Borde Neuve
L967329,FR,FR-U,,43.8996182,4.7469413,Barbentane
L2086640,FR,FR-H,,43.0063026,9.4020438,Barcaggio
L3710641,FR,FR-H,,41.5481585,8.8182878,Barcaju--coast
L1089593,FR,FR-N,,43.7034906,-0.2358949,Barcelonne-du-Gers
L1140867,FR,FR-Q,,49.3865075,0.8678126,Barneville-sur-Seine--La Cavée Renard
L1140833,FR,FR-Q,,49.3780841,0.8592832,Barneville-sur-Seine--La Mare Foulon
L1140837,FR,FR-Q,,49.3876808,0.8486027,Barneville-sur-Seine--Les Côtes
